facialLandmark,x,y
1,1576.15,1180.86
2,1561.49,1381.08
3,1574.94,1562.85
4,1597.95,1742.21
5,1661.24,1907.46
6,1769.87,2005.49
7,1903.34,2080.59
8,2065.21,2113.64
9,2235.77,2084.93
10,2381.35,2004.50
11,2504.26,1904.56
12,2588.41,1733.01
13,2622.93,1576.33
14,2649.68,1406.26
15,2663.76,1211.43
16,2546.72,1079.48
17,2441.09,997.60
18,2326.02,990.71
19,2208.12,1055.64
20,2326.26,1060.80
21,2432.91,1062.65
22,1628.18,1052.12
23,1734.23,969.92
24,1847.32,972.36
25,1963.38,1049.34
26,1842.53,1040.22
27,1738.49,1036.41
28,1748.76,1187.83
29,1842.74,1145.23
30,1944.20,1202.13
31,1840.82,1228.73
32,1849.92,1183.19
33,2426.51,1212.78
34,2330.19,1163.09
35,2228.78,1211.28
36,2330.86,1244.67
37,2331.06,1203.06
38,2024.34,1199.85
39,1991.44,1379.77
40,1928.02,1489.93
41,1964.71,1553.60
42,2067.56,1594.13
43,2166.80,1562.07
44,2214.63,1514.49
45,2152.79,1385.42
46,2135.56,1202.10
47,1991.06,1536.00
48,2141.42,1542.31
49,1841.90,1709.71
50,1934.69,1692.39
51,2018.22,1687.84
52,2066.07,1695.00
53,2115.21,1689.17
54,2194.68,1701.33
55,2284.17,1724.86
56,2226.21,1784.79
57,2154.81,1818.16
58,2065.38,1829.09
59,1975.58,1812.44
60,1902.42,1774.23
61,1971.90,1751.21
62,2065.99,1766.19
63,2162.02,1756.69
64,2162.61,1720.34
65,2067.27,1722.14
66,1972.15,1713.65
67,2067.39,1740.32
68,2065.17,1484.95
69,1795.06,1166.66
70,1893.22,1172.95
71,1892.95,1215.09
72,1794.49,1207.99
73,2378.26,1187.92
74,2279.11,1187.07
75,2279.26,1228.84
76,2377.93,1229.33
