facialLandmark,x,y
1,1185.33,1028.27
2,1179.30,1135.12
3,1194.43,1236.71
4,1227.58,1340.49
5,1273.97,1425.28
6,1332.09,1489.63
7,1408.65,1529.81
8,1500.01,1542.29
9,1594.31,1519.75
10,1676.94,1469.47
11,1732.83,1397.07
12,1765.16,1298.87
13,1779.68,1210.56
14,1786.45,1118.83
15,1782.62,1014.45
16,1727.58,970.90
17,1665.44,937.50
18,1602.50,945.17
19,1541.58,980.52
20,1608.10,972.84
21,1667.17,963.23
22,1225.04,970.22
23,1277.81,931.36
24,1343.57,936.76
25,1411.29,974.08
26,1340.35,965.28
27,1280.53,958.56
28,1281.99,1022.29
29,1334.09,991.78
30,1394.63,1023.84
31,1335.60,1041.26
32,1336.41,1013.87
33,1681.99,1022.29
34,1625.81,992.63
35,1567.25,1023.69
36,1626.57,1039.79
37,1623.70,1014.74
38,1451.55,1024.09
39,1443.18,1119.08
40,1398.60,1181.05
41,1419.83,1210.80
42,1484.82,1231.55
43,1539.87,1210.87
44,1565.64,1174.97
45,1525.94,1122.89
46,1515.10,1024.48
47,1437.18,1204.16
48,1528.35,1204.23
49,1367.52,1309.85
50,1413.45,1280.82
51,1461.18,1272.85
52,1487.04,1273.69
53,1514.48,1271.87
54,1560.94,1276.37
55,1604.12,1301.29
56,1578.10,1342.94
57,1538.76,1366.00
58,1489.11,1373.60
59,1441.63,1370.51
60,1398.68,1352.17
61,1435.11,1343.35
62,1489.68,1351.41
63,1547.89,1338.60
64,1545.12,1289.44
65,1488.33,1294.14
66,1433.03,1292.97
67,1488.49,1321.50
68,1482.56,1184.07
69,1307.78,1006.43
70,1363.60,1007.85
71,1365.13,1032.58
72,1308.93,1032.06
73,1654.08,1006.93
74,1597.09,1008.22
75,1596.91,1032.28
76,1654.12,1030.90
