facialLandmark,x,y
1,1196.01,1034.32
2,1188.48,1144.78
3,1205.10,1250.40
4,1238.23,1356.62
5,1283.04,1437.86
6,1336.57,1503.13
7,1413.00,1543.00
8,1501.58,1550.88
9,1597.03,1535.89
10,1678.49,1490.06
11,1737.07,1414.03
12,1775.86,1321.39
13,1798.35,1225.98
14,1809.09,1128.58
15,1798.56,1022.62
16,1751.83,975.79
17,1693.76,935.85
18,1628.58,943.65
19,1564.93,985.10
20,1634.32,977.63
21,1693.44,966.75
22,1236.46,976.08
23,1294.51,932.34
24,1370.26,938.67
25,1437.50,983.71
26,1364.77,972.20
27,1297.68,963.66
28,1300.00,1027.60
29,1356.47,990.95
30,1415.22,1031.66
31,1356.13,1049.49
32,1362.64,1016.64
33,1700.00,1027.60
34,1644.75,991.76
35,1586.68,1030.39
36,1645.86,1045.27
37,1645.77,1017.59
38,1466.48,1030.47
39,1456.31,1142.47
40,1420.96,1214.94
41,1446.60,1239.54
42,1498.13,1251.98
43,1551.15,1239.82
44,1575.91,1213.55
45,1540.68,1141.70
46,1531.14,1030.20
47,1458.07,1224.90
48,1540.25,1226.03
49,1380.09,1336.56
50,1427.96,1323.23
51,1470.67,1317.27
52,1497.58,1320.19
53,1525.15,1316.34
54,1565.78,1322.24
55,1611.33,1334.13
56,1572.00,1353.34
57,1537.77,1360.89
58,1497.25,1364.15
59,1456.88,1362.99
60,1419.14,1356.72
61,1444.46,1338.75
62,1497.91,1344.39
63,1550.84,1335.99
64,1550.23,1332.24
65,1497.69,1334.43
66,1442.69,1332.08
67,1497.87,1339.66
68,1500.09,1197.39
69,1328.12,1008.58
70,1385.14,1011.23
71,1385.80,1040.97
72,1328.30,1038.90
73,1672.73,1008.74
74,1616.59,1011.08
75,1616.66,1038.65
76,1672.76,1036.63
