facialLandmark,x,y
1,1143.35,826.27
2,1142.57,937.93
3,1154.70,1036.32
4,1177.77,1136.94
5,1221.36,1235.61
6,1281.84,1310.36
7,1361.85,1368.70
8,1460.60,1392.41
9,1554.30,1373.71
10,1632.19,1326.23
11,1690.53,1258.53
12,1729.27,1162.37
13,1753.31,1055.40
14,1767.48,948.54
15,1769.06,827.34
16,1693.67,780.12
17,1632.27,745.10
18,1565.53,751.15
19,1505.01,788.95
20,1570.85,784.45
21,1631.90,778.69
22,1199.86,781.90
23,1259.65,741.88
24,1333.57,748.94
25,1396.75,791.20
26,1327.34,782.70
27,1260.80,775.96
28,1247.90,827.29
29,1297.55,797.41
30,1356.35,828.30
31,1299.87,845.25
32,1301.71,819.23
33,1647.90,827.29
34,1593.74,798.49
35,1538.06,828.06
36,1595.50,847.11
37,1597.00,821.10
38,1416.56,833.85
39,1403.18,932.10
40,1358.28,990.64
41,1383.06,1022.23
42,1453.20,1041.74
43,1512.00,1021.36
44,1539.15,993.35
45,1493.16,928.13
46,1481.02,833.34
47,1401.94,1013.34
48,1498.62,1011.30
49,1334.90,1136.90
50,1380.96,1105.79
51,1428.54,1097.18
52,1457.41,1097.93
53,1484.40,1096.02
54,1530.56,1101.83
55,1573.01,1129.56
56,1545.45,1173.56
57,1505.57,1198.03
58,1458.48,1204.71
59,1409.11,1201.90
60,1364.04,1182.67
61,1400.29,1173.53
62,1458.35,1183.57
63,1514.37,1170.70
64,1513.51,1114.09
65,1457.70,1120.31
66,1399.91,1118.01
67,1457.66,1150.63
68,1451.26,989.85
69,1272.27,812.19
70,1326.70,813.29
71,1328.25,837.01
72,1274.07,836.24
73,1621.77,812.82
74,1566.32,813.43
75,1566.87,837.89
76,1621.38,837.54
