facialLandmark,x,y
1,981.12,733.98
2,970.45,838.24
3,980.04,933.29
4,997.82,1025.15
5,1045.23,1118.40
6,1105.92,1167.30
7,1178.36,1214.75
8,1270.88,1235.53
9,1371.64,1212.77
10,1460.71,1164.09
11,1536.07,1099.56
12,1584.61,1000.09
13,1599.78,914.41
14,1605.09,826.80
15,1598.81,731.26
16,1530.09,650.74
17,1470.97,611.69
18,1409.75,613.54
19,1346.44,651.86
20,1413.44,641.69
21,1469.49,636.12
22,1014.70,660.76
23,1067.23,611.59
24,1133.14,612.16
25,1193.30,653.99
26,1129.05,641.32
27,1071.76,637.20
28,1075.88,732.30
29,1126.97,701.94
30,1179.44,739.59
31,1123.96,752.54
32,1129.99,726.51
33,1475.88,732.30
34,1423.44,701.32
35,1369.55,737.95
36,1424.71,753.82
37,1420.29,725.37
38,1234.77,723.05
39,1221.73,809.65
40,1174.88,884.31
41,1196.18,909.06
42,1263.68,927.62
43,1329.53,909.19
44,1355.45,876.15
45,1310.48,812.33
46,1303.24,723.36
47,1218.67,896.31
48,1307.41,896.00
49,1145.23,1010.41
50,1190.06,982.88
51,1237.52,973.43
52,1265.93,975.42
53,1296.28,973.51
54,1343.30,982.30
55,1388.31,1010.77
56,1356.86,1043.18
57,1316.98,1059.18
58,1266.33,1065.19
59,1217.38,1059.03
60,1177.10,1043.77
61,1212.21,1024.09
62,1266.78,1031.23
63,1324.60,1023.05
64,1324.71,999.37
65,1267.00,999.28
66,1211.55,999.18
67,1267.14,1013.39
68,1260.26,863.44
69,1101.31,716.60
70,1152.50,720.33
71,1151.68,746.06
72,1100.13,742.58
73,1449.91,716.55
74,1396.39,719.87
75,1396.93,746.31
76,1450.04,743.39
