facialLandmark,x,y
1,1017.76,910.79
2,1008.88,1009.46
3,1014.49,1102.67
4,1027.85,1197.78
5,1060.37,1285.05
6,1114.95,1351.61
7,1185.71,1405.74
8,1279.64,1429.76
9,1371.96,1426.20
10,1455.99,1394.45
11,1534.82,1342.54
12,1588.13,1263.09
13,1622.62,1144.53
14,1633.46,1038.11
15,1631.06,931.47
16,1551.51,867.80
17,1500.18,823.52
18,1434.50,823.50
19,1369.00,856.85
20,1434.54,866.09
21,1493.82,865.28
22,1057.26,863.52
23,1105.68,824.40
24,1164.44,828.45
25,1224.92,865.25
26,1161.83,868.97
27,1106.06,866.67
28,1096.85,921.97
29,1151.68,891.82
30,1210.34,919.80
31,1152.30,940.91
32,1152.22,913.83
33,1496.85,921.97
34,1441.41,893.40
35,1383.52,918.87
36,1440.04,938.51
37,1441.08,913.80
38,1260.77,922.69
39,1243.84,1033.99
40,1204.96,1098.42
41,1234.01,1128.04
42,1285.36,1138.01
43,1345.79,1129.10
44,1377.69,1105.05
45,1336.04,1034.92
46,1327.83,923.83
47,1238.30,1114.66
48,1333.48,1115.84
49,1190.43,1227.90
50,1226.78,1209.44
51,1260.29,1203.98
52,1283.10,1207.71
53,1306.46,1205.47
54,1346.01,1212.43
55,1389.87,1232.45
56,1353.85,1251.16
57,1319.13,1257.82
58,1281.01,1259.45
59,1245.04,1255.74
60,1215.50,1246.73
61,1237.58,1231.03
62,1282.79,1238.93
63,1329.51,1234.26
64,1330.83,1219.96
65,1282.43,1222.03
66,1237.97,1218.39
67,1283.08,1230.89
68,1285.26,1094.08
69,1124.18,906.77
70,1180.55,906.04
71,1181.63,930.01
72,1124.37,931.21
73,1470.10,907.37
74,1412.65,905.83
75,1411.72,929.30
76,1467.97,930.39
