facialLandmark,x,y
1,1134.81,845.32
2,1133.66,958.41
3,1141.45,1066.94
4,1162.89,1178.12
5,1216.59,1273.89
6,1295.83,1322.62
7,1388.43,1368.98
8,1487.36,1387.10
9,1596.14,1366.42
10,1688.26,1319.24
11,1756.58,1252.84
12,1801.35,1150.85
13,1819.43,1049.90
14,1830.33,950.25
15,1823.09,844.28
16,1759.21,794.43
17,1694.69,754.71
18,1623.98,756.39
19,1555.54,796.84
20,1626.20,788.58
21,1693.30,786.45
22,1243.37,802.12
23,1308.71,765.77
24,1371.31,763.23
25,1438.15,795.19
26,1371.61,794.09
27,1311.43,794.42
28,1298.47,845.77
29,1353.89,816.08
30,1408.35,848.12
31,1352.37,865.88
32,1356.35,839.12
33,1698.47,845.77
34,1646.07,813.83
35,1588.39,848.88
36,1645.29,868.26
37,1646.42,838.30
38,1464.50,841.71
39,1453.46,941.59
40,1413.62,1012.13
41,1432.53,1041.11
42,1493.54,1062.87
43,1562.87,1041.51
44,1580.15,1011.39
45,1540.74,940.98
46,1525.57,841.36
47,1454.03,1024.50
48,1540.15,1027.06
49,1373.20,1166.59
50,1417.15,1139.91
51,1459.35,1127.12
52,1489.64,1129.90
53,1519.71,1126.94
54,1563.49,1142.84
55,1604.59,1173.86
56,1577.85,1201.02
57,1541.58,1214.26
58,1491.58,1219.66
59,1440.10,1212.57
60,1401.78,1197.51
61,1438.51,1174.10
62,1489.33,1180.52
63,1539.50,1175.84
64,1539.88,1157.10
65,1489.45,1153.22
66,1438.17,1153.51
67,1491.04,1166.06
68,1498.07,993.80
69,1325.33,830.79
70,1380.25,832.14
71,1379.91,857.29
72,1324.75,855.73
73,1672.70,829.76
74,1617.58,831.08
75,1617.16,858.43
76,1671.44,856.64
