facialLandmark,x,y
1,743.18,745.20
2,746.54,855.70
3,762.91,962.99
4,798.01,1078.02
5,856.80,1161.36
6,922.84,1215.88
7,1003.89,1270.03
8,1094.89,1286.77
9,1194.07,1256.71
10,1260.61,1189.12
11,1317.09,1131.57
12,1363.67,1043.02
13,1379.99,937.66
14,1392.34,839.63
15,1384.50,734.37
16,1336.98,688.21
17,1276.50,653.47
18,1215.66,663.05
19,1153.82,703.82
20,1219.94,696.86
21,1277.93,688.29
22,830.20,692.63
23,896.74,656.76
24,967.74,664.92
25,1035.99,702.26
26,964.38,697.11
27,898.48,689.83
28,887.39,738.55
29,939.86,708.52
30,995.94,741.97
31,940.90,759.49
32,944.52,730.47
33,1287.39,738.55
34,1236.78,708.17
35,1182.58,743.01
36,1239.19,765.24
37,1239.31,732.28
38,1056.15,741.68
39,1049.51,844.50
40,1009.50,900.62
41,1034.07,938.92
42,1097.68,954.89
43,1158.29,939.14
44,1178.67,911.18
45,1134.31,837.57
46,1121.91,740.05
47,1054.38,923.30
48,1141.40,924.07
49,983.47,1061.38
50,1025.84,1026.26
51,1068.51,1010.80
52,1096.32,1013.08
53,1121.71,1008.56
54,1164.24,1025.13
55,1204.40,1056.52
56,1178.93,1090.09
57,1144.36,1110.53
58,1097.85,1117.98
59,1048.15,1113.88
60,1009.79,1097.14
61,1046.98,1070.23
62,1095.33,1075.03
63,1143.79,1066.10
64,1142.73,1048.34
65,1095.83,1047.97
66,1046.85,1048.67
67,1096.30,1061.54
68,1100.26,893.58
69,912.76,723.61
70,967.45,725.76
71,968.49,751.50
72,914.25,749.39
73,1262.71,723.36
74,1210.21,725.73
75,1211.41,754.28
76,1263.41,752.02
